Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Anio_Venta,Mes_Venta,Trimestre_Venta,Ciudad_Invalida_Origen,Cantidad_Sospechosa_Origen,Costo_Envio_Imputado,Tiempo_Entrega_Imputado,Ingreso_Bruto,Ingreso_Neto_Logistico,Ratio_Envio_Venta,Entrega_Tardia,Brecha_SLA,Antiguedad_Dias,Registro_Confiable
TRX-13678,PROD-1242,2025-05-16,13.0,1805.8,76.72,8.0,Devuelto,Bogota,WhatsApp,2025,2025-05,2025Q2,False,False,False,False,23475.399999999998,23398.679999999997,0.32681019279756685,False,-7.0,264,True
TRX-13679,PROD-2135,2025-12-30,9.0,598.46,18.82,2.0,Retrasado,Bogota,App,2025,2025-12,2025Q4,False,False,False,False,5386.14,5367.320000000001,0.34941535125340223,False,-13.0,36,True
TRX-13680,PROD-3686,2025-05-22,5.0,28.35,63.33,29.0,Entregado,Medellin,Físico,2025,2025-05,2025Q2,False,False,False,False,141.75,78.42,44.67724867724868,True,14.0,258,True
TRX-13681,PROD-1519,2025-07-24,13.0,401.51,49.6,17.0,Retrasado,Bucaramanga,Online,2025,2025-07,2025Q3,False,False,False,False,5219.63,5170.03,0.9502589263989977,True,2.0,195,True
TRX-13682,PROD-3873,2024-12-02,5.0,227.94,90.21,28.0,Sin_Informacion,Bogota,App,2024,2024-12,2024Q4,False,False,False,False,1139.7,1049.49,7.915240852856013,True,13.0,429,True
TRX-13683,PROD-1543,2025-02-27,7.0,644.8,54.36,12.0,Devuelto,Barranquilla,Online,2025,2025-02,2025Q1,False,False,False,False,4513.599999999999,4459.24,1.2043601559730592,False,-3.0,342,True
TRX-13684,PROD-2022,2024-10-11,7.0,1653.5,51.605000000000004,29.0,Devuelto,Medellin,App,2024,2024-10,2024Q4,False,False,True,False,11574.5,11522.895,0.445850792690829,True,14.0,481,False
TRX-13685,PROD-1599,2024-11-16,1.0,1306.54,94.58,12.0,Sin_Informacion,Bucaramanga,Online,2024,2024-11,2024Q4,False,False,False,False,1306.54,1211.96,7.238967042723529,False,-3.0,445,True
TRX-13686,PROD-3913,2025-12-10,12.0,346.27,38.56,15.0,En Camino,Bogota,Físico,2025,2025-12,2025Q4,False,False,False,False,4155.24,4116.679999999999,0.9279849058056816,False,0.0,56,True
TRX-13687,PROD-2319,2025-04-25,14.0,1579.76,96.85,18.0,Sin_Informacion,Barranquilla,Físico,2025,2025-04,2025Q2,False,False,False,False,22116.64,22019.79,0.43790557697733473,True,3.0,285,True
TRX-13688,PROD-2013,2025-12-22,5.0,1013.4,88.14,9.0,En Camino,Barranquilla,Físico,2025,2025-12,2025Q4,False,False,False,False,5067.0,4978.86,1.7394908229721728,False,-6.0,44,True
TRX-13689,PROD-3769,2025-04-19,8.0,1030.3,60.51,21.0,Entregado,Bogota,App,2025,2025-04,2025Q2,False,False,False,False,8242.4,8181.889999999999,0.7341308356789286,True,6.0,291,True
TRX-13690,PROD-2608,2024-10-13,7.0,730.6,38.6,15.0,Perdido,,Físico,2024,2024-10,2024Q4,True,False,False,False,5114.2,5075.599999999999,0.7547612529818936,False,0.0,479,False
TRX-13691,PROD-3004,2025-07-01,11.0,1730.59,40.71,22.0,Perdido,Bogota,Físico,2025,2025-07,2025Q3,False,False,False,False,19036.489999999998,18995.78,0.21385244863942882,True,7.0,218,True
TRX-13692,PROD-1582,2025-05-29,2.0,643.47,78.41,3.0,Devuelto,Bogota,Físico,2025,2025-05,2025Q2,False,False,False,False,1286.94,1208.53,6.092747136618645,False,-12.0,251,True
TRX-13693,PROD-3365,2024-10-20,14.0,197.34,60.16,17.0,Devuelto,Bogota,App,2024,2024-10,2024Q4,False,False,False,False,2762.76,2702.6000000000004,2.177532612315221,True,2.0,472,True
TRX-13694,PROD-3590,2025-11-19,8.0,612.43,43.15,29.0,En Camino,Bucaramanga,Físico,2025,2025-11,2025Q4,False,False,False,False,4899.44,4856.29,0.8807128978005649,True,14.0,77,True
TRX-13695,PROD-2100,2025-11-13,2.0,1433.55,65.43,24.0,Devuelto,Cali,WhatsApp,2025,2025-11,2025Q4,False,False,False,False,2867.1,2801.67,2.28209689233023,True,9.0,83,True
TRX-13696,PROD-3571,2025-07-15,10.0,1318.59,51.93,15.0,Retrasado,,Físico,2025,2025-07,2025Q3,True,False,True,False,13185.9,13133.97,0.39382977271176023,False,0.0,204,False
TRX-13697,PROD-2696,2025-04-21,1.0,384.15,74.66,12.0,Retrasado,Barranquilla,Online,2025,2025-04,2025Q2,False,False,False,False,384.15,309.49,19.435116490954055,False,-3.0,289,True
TRX-13698,PROD-2536,2025-07-04,11.0,232.45,7.18,14.0,Entregado,Bogota,App,2025,2025-07,2025Q3,False,False,False,False,2556.95,2549.77,0.28080330080760285,False,-1.0,215,True
TRX-13699,PROD-2851,2024-10-12,11.0,1325.12,13.54,8.0,Retrasado,Medellin,Físico,2024,2024-10,2024Q4,False,False,False,False,14576.32,14562.779999999999,0.09289038659963557,False,-7.0,480,True
TRX-13700,PROD-1309,2024-10-12,7.0,1355.99,13.98,9.0,Entregado,Cali,Físico,2024,2024-10,2024Q4,False,True,False,False,9491.93,9477.95,0.14728300777607928,False,-6.0,480,False
TRX-13701,PROD-3595,2025-08-18,14.0,738.64,27.03,2.0,En Camino,Barranquilla,Físico,2025,2025-08,2025Q3,False,False,False,False,10340.96,10313.929999999998,0.26138772415713823,False,-13.0,170,True
TRX-13702,PROD-1381,2025-10-23,11.0,1687.17,45.56,21.0,Retrasado,Cali,Online,2025,2025-10,2025Q4,False,False,False,False,18558.870000000003,18513.31,0.24548908419532006,True,6.0,104,True
TRX-13703,PROD-2650,2025-01-20,3.0,1956.63,81.35,2.0,Entregado,Barranquilla,Online,2025,2025-01,2025Q1,False,False,False,False,5869.89,5788.54,1.3858862772556213,False,-13.0,380,True
TRX-13704,PROD-3111,2024-12-28,3.0,419.23,38.35,29.0,Perdido,Barranquilla,Online,2024,2024-12,2024Q4,False,False,False,False,1257.69,1219.3400000000001,3.049241068943857,True,14.0,403,True
TRX-13705,PROD-2139,2025-01-20,6.0,1158.37,6.66,24.0,Entregado,Cali,Físico,2025,2025-01,2025Q1,False,False,False,False,6950.219999999999,6943.5599999999995,0.09582430484214889,True,9.0,380,True
TRX-13706,PROD-3845,2024-10-17,12.0,20.64,50.92,16.0,Sin_Informacion,Bogota,App,2024,2024-10,2024Q4,False,False,False,False,247.68,196.76,20.558785529715763,True,1.0,475,True
TRX-13707,PROD-2511,2025-02-22,3.0,1428.98,99.68,15.0,Retrasado,,App,2025,2025-02,2025Q1,True,False,False,False,4286.9400000000005,4187.26,2.325201658992195,False,0.0,347,False
TRX-13708,PROD-2862,2025-05-25,7.0,834.42,52.475,11.0,Entregado,Barranquilla,Online,2025,2025-05,2025Q2,False,False,True,False,5840.94,5788.464999999999,0.8983999150821615,False,-4.0,255,False
TRX-13709,PROD-2999,2025-06-09,8.0,394.61,38.16,20.0,Sin_Informacion,Bucaramanga,Físico,2025,2025-06,2025Q2,False,False,False,False,3156.88,3118.7200000000003,1.2087884240135829,True,5.0,240,True
TRX-13710,PROD-2340,2024-09-26,3.0,1506.92,96.32,15.0,En Camino,,App,2024,2024-09,2024Q3,True,False,False,False,4520.76,4424.4400000000005,2.130615206292747,False,0.0,496,False
TRX-13711,PROD-3383,2025-10-20,9.0,1623.19,14.63,8.0,Devuelto,Cali,Físico,2025,2025-10,2025Q4,False,False,False,False,14608.710000000001,14594.080000000002,0.10014573497591506,False,-7.0,107,True
TRX-13712,PROD-1010,2025-02-12,1.0,231.22,21.44,7.0,Perdido,Medellin,WhatsApp,2025,2025-02,2025Q1,False,False,False,False,231.22,209.78,9.272554277311652,False,-8.0,357,True
TRX-13713,PROD-1381,2025-07-01,3.0,91.58,73.79,15.0,En Camino,,Online,2025,2025-07,2025Q3,True,False,False,False,274.74,200.95,26.858120404746305,False,0.0,218,False
TRX-13714,PROD-3993,2025-08-23,12.0,674.82,52.62,23.0,Perdido,Bogota,Online,2025,2025-08,2025Q3,False,False,False,False,8097.84,8045.22,0.6498029104057378,True,8.0,165,True
TRX-13715,PROD-2877,2025-09-03,3.0,1255.72,77.69,10.0,Perdido,Medellin,WhatsApp,2025,2025-09,2025Q3,False,False,False,False,3767.16,3689.47,2.0622962656218475,False,-5.0,154,True
TRX-13716,PROD-3600,2025-04-30,7.0,1588.9,87.04,19.0,Sin_Informacion,Bogota,Físico,2025,2025-04,2025Q2,False,False,False,False,11122.300000000001,11035.26,0.7825719500463034,True,4.0,280,True
TRX-13717,PROD-3720,2025-08-15,11.0,1096.66,28.85,5.0,Entregado,Barranquilla,App,2025,2025-08,2025Q3,False,False,False,False,12063.26,12034.41,0.2391559163940759,False,-10.0,173,True
TRX-13718,PROD-3856,2025-03-01,11.0,1165.69,69.87,24.0,Devuelto,Medellin,App,2025,2025-03,2025Q1,False,False,False,False,12822.59,12752.72,0.5448977156721069,True,9.0,340,True
TRX-13719,PROD-2467,2024-12-07,5.0,1601.72,62.72,22.0,Entregado,Barranquilla,WhatsApp,2024,2024-12,2024Q4,False,False,False,False,8008.6,7945.88,0.783158105037085,True,7.0,424,True
TRX-13720,PROD-1259,2024-12-30,4.0,1062.4,52.475,8.0,Entregado,Medellin,Online,2024,2024-12,2024Q4,False,False,True,False,4249.6,4197.125,1.2348221009036144,False,-7.0,401,False
TRX-13721,PROD-3189,2025-03-21,2.0,1226.2,86.85,21.0,Retrasado,Bucaramanga,Físico,2025,2025-03,2025Q1,False,False,False,False,2452.4,2365.55,3.54142880443647,True,6.0,320,True
TRX-13722,PROD-2629,2025-01-27,7.0,1037.27,45.86,26.0,Entregado,Bogota,WhatsApp,2025,2025-01,2025Q1,False,False,False,False,7260.889999999999,7215.03,0.6316030128537962,True,11.0,373,True
TRX-13723,PROD-1892,2024-10-24,3.0,1762.11,9.93,9.0,Devuelto,Barranquilla,WhatsApp,2024,2024-10,2024Q4,False,False,False,False,5286.33,5276.4,0.187842983695683,False,-6.0,468,True
TRX-13724,PROD-2759,2025-06-14,7.0,478.68,59.55,29.0,En Camino,Bogota,Online,2025,2025-06,2025Q2,False,False,False,False,3350.76,3291.21,1.7772087526411917,True,14.0,235,True
TRX-13725,PROD-1867,2025-08-22,10.0,535.35,96.09,13.0,Sin_Informacion,Medellin,App,2025,2025-08,2025Q3,False,False,False,False,5353.5,5257.41,1.7949005323620062,False,-2.0,166,True
TRX-13726,PROD-3026,2024-10-05,12.0,264.64,6.39,14.0,Entregado,Bogota,Físico,2024,2024-10,2024Q4,False,False,False,False,3175.68,3169.29,0.20121674727932287,False,-1.0,487,True
TRX-13727,PROD-2099,2025-12-06,7.0,1640.74,27.82,27.0,Devuelto,Bogota,Físico,2025,2025-12,2025Q4,False,False,False,False,11485.18,11457.36,0.24222519803781917,True,12.0,60,True
TRX-13728,PROD-2322,2025-10-07,11.0,829.44,35.03,6.0,Entregado,Barranquilla,Online,2025,2025-10,2025Q4,False,False,False,False,9123.84,9088.81,0.38393921857463525,False,-9.0,120,True
TRX-13729,PROD-2161,2025-11-24,2.0,702.31,77.75,11.0,Sin_Informacion,Medellin,Físico,2025,2025-11,2025Q4,False,False,False,False,1404.62,1326.87,5.5353049223277475,False,-4.0,72,True
TRX-13730,PROD-2383,2026-01-16,7.0,1962.88,35.71,9.0,Perdido,Medellin,Físico,2026,2026-01,2026Q1,False,False,False,False,13740.16,13704.45,0.25989508127998506,False,-6.0,19,True
TRX-13731,PROD-3241,2025-09-09,6.0,1854.34,27.71,15.0,Sin_Informacion,,Físico,2025,2025-09,2025Q3,True,False,False,False,11126.039999999999,11098.33,0.24905536920593493,False,0.0,148,False
TRX-13732,PROD-3367,2025-08-27,10.0,1944.26,51.93,4.0,Entregado,Medellin,Físico,2025,2025-08,2025Q3,False,False,True,False,19442.6,19390.67,0.26709390719348236,False,-11.0,161,False
TRX-13733,PROD-1534,2025-11-10,4.0,293.18,66.61,2.0,Retrasado,Bucaramanga,Online,2025,2025-11,2025Q4,False,False,False,False,1172.72,1106.1100000000001,5.679957705164062,False,-13.0,86,True
TRX-13734,PROD-3318,2025-10-27,11.0,1783.59,9.41,24.0,Perdido,Medellin,Físico,2025,2025-10,2025Q4,False,False,False,False,19619.489999999998,19610.079999999998,0.04796251074824066,True,9.0,100,True
TRX-13735,PROD-2987,2025-10-23,5.0,664.13,21.21,21.0,Devuelto,Bogota,App,2025,2025-10,2025Q4,False,False,False,False,3320.65,3299.44,0.6387303690542514,True,6.0,104,True
TRX-13736,PROD-2407,2025-04-12,12.0,35.19,43.76,15.0,Sin_Informacion,,Online,2025,2025-04,2025Q2,True,False,False,False,422.28,378.52,10.362792459979161,False,0.0,298,False
TRX-13737,PROD-3795,2025-12-16,8.0,788.68,38.78,22.0,Entregado,Medellin,Físico,2025,2025-12,2025Q4,False,False,False,False,6309.44,6270.66,0.6146345792970533,True,7.0,50,True
TRX-13738,PROD-1198,2024-10-10,5.0,1023.3,37.98,13.0,Perdido,Medellin,WhatsApp,2024,2024-10,2024Q4,False,False,False,False,5116.5,5078.52,0.7423043095866314,False,-2.0,482,True
TRX-13739,PROD-1188,2025-10-24,3.0,225.36,15.31,15.0,Perdido,,Online,2025,2025-10,2025Q4,True,False,False,False,676.08,660.7700000000001,2.264524908294876,False,0.0,103,False
TRX-13740,PROD-1407,2024-12-24,2.0,1079.98,39.28,1.0,En Camino,Cali,App,2024,2024-12,2024Q4,False,False,False,False,2159.96,2120.68,1.8185521954110262,False,-14.0,407,True
TRX-13741,PROD-3564,2025-06-29,6.0,1640.73,80.81,28.0,Perdido,Medellin,Físico,2025,2025-06,2025Q2,False,False,False,False,9844.380000000001,9763.570000000002,0.8208744481623016,True,13.0,220,True
TRX-13742,PROD-2882,2025-09-15,6.0,761.53,44.32,6.0,Sin_Informacion,Bucaramanga,Físico,2025,2025-09,2025Q3,False,False,False,False,4569.18,4524.860000000001,0.9699771074897464,False,-9.0,142,True
TRX-13743,PROD-1066,2025-10-23,7.0,711.76,60.69,27.0,Devuelto,Bucaramanga,WhatsApp,2025,2025-10,2025Q4,False,False,False,False,4982.32,4921.63,1.218107227155221,True,12.0,104,True
TRX-13744,PROD-1508,2025-08-04,8.0,684.23,53.06,8.0,Entregado,Medellin,WhatsApp,2025,2025-08,2025Q3,False,False,True,False,5473.84,5420.78,0.9693377957704282,False,-7.0,184,False
TRX-13745,PROD-1647,2024-11-21,4.0,1846.96,20.54,17.0,Sin_Informacion,Barranquilla,Online,2024,2024-11,2024Q4,False,False,False,False,7387.84,7367.3,0.27802442933252475,True,2.0,440,True
TRX-13746,PROD-2807,2026-01-12,12.0,107.03,11.62,3.0,Perdido,Medellin,Online,2026,2026-01,2026Q1,False,False,False,False,1284.3600000000001,1272.7400000000002,0.9047307608458686,False,-12.0,23,True
TRX-13747,PROD-2869,2025-04-24,8.0,895.7,88.6,6.0,Devuelto,Medellin,Online,2025,2025-04,2025Q2,False,False,False,False,7165.6,7077.0,1.2364631014848722,False,-9.0,286,True
TRX-13748,PROD-1002,2024-12-31,12.0,536.55,36.48,26.0,En Camino,Bogota,WhatsApp,2024,2024-12,2024Q4,False,False,False,False,6438.599999999999,6402.12,0.5665827975025627,True,11.0,400,True
TRX-13749,PROD-2752,2024-09-23,1.0,1788.68,38.28,29.0,Entregado,Bogota,Online,2024,2024-09,2024Q3,False,False,False,False,1788.68,1750.4,2.1401256792718653,True,14.0,499,True
TRX-13750,PROD-1828,2024-11-04,6.0,201.14,88.38,19.0,Retrasado,Cali,Online,2024,2024-11,2024Q4,False,False,False,False,1206.84,1118.46,7.323257432633986,True,4.0,457,True
TRX-13751,PROD-3820,2025-07-30,6.0,828.77,72.24,7.0,Perdido,Medellin,Físico,2025,2025-07,2025Q3,False,False,False,False,4972.62,4900.38,1.4527552879568517,False,-8.0,189,True
TRX-13752,PROD-1540,2025-03-09,3.0,819.56,76.84,15.0,Perdido,Cali,Online,2025,2025-03,2025Q1,False,False,False,False,2458.68,2381.8399999999997,3.1252542014414244,False,0.0,332,True
TRX-13753,PROD-3662,2025-04-02,9.0,1777.9,69.79,6.0,En Camino,Cali,Online,2025,2025-04,2025Q2,False,False,False,False,16001.1,15931.31,0.43615751417090076,False,-9.0,308,True
TRX-13754,PROD-2236,2024-10-26,12.0,438.83,15.05,25.0,Devuelto,Bucaramanga,WhatsApp,2024,2024-10,2024Q4,False,False,False,False,5265.96,5250.91,0.2857978412293295,True,10.0,466,True
TRX-13755,PROD-1651,2024-10-26,12.0,1293.34,96.01,29.0,En Camino,Bucaramanga,Online,2024,2024-10,2024Q4,False,False,False,False,15520.079999999998,15424.069999999998,0.6186179452683235,True,14.0,466,True
TRX-13756,PROD-2122,2025-03-17,5.0,277.47,51.605000000000004,22.0,Devuelto,Barranquilla,App,2025,2025-03,2025Q1,False,False,True,False,1387.3500000000001,1335.7450000000001,3.719681406998955,True,7.0,324,False
TRX-13757,PROD-1382,2025-11-13,1.0,1908.41,91.37,23.0,Entregado,Medellin,WhatsApp,2025,2025-11,2025Q4,False,False,False,False,1908.41,1817.04,4.787755251754078,True,8.0,83,True
TRX-13758,PROD-3681,2025-04-06,7.0,1190.1,27.44,15.0,Perdido,,Físico,2025,2025-04,2025Q2,True,False,False,False,8330.699999999999,8303.259999999998,0.3293840853709773,False,0.0,304,False
TRX-13759,PROD-2476,2026-01-21,10.0,1256.25,81.38,10.0,Retrasado,Bucaramanga,Online,2026,2026-01,2026Q1,False,False,False,False,12562.5,12481.12,0.6478009950248756,False,-5.0,14,True
TRX-13760,PROD-2025,2025-02-27,14.0,873.21,43.89,4.0,En Camino,Cali,Físico,2025,2025-02,2025Q1,False,False,False,False,12224.94,12181.050000000001,0.3590201669701446,False,-11.0,342,True
TRX-13761,PROD-1337,2025-05-25,3.0,691.14,69.96,15.0,Sin_Informacion,,Físico,2025,2025-05,2025Q2,True,False,False,False,2073.42,2003.46,3.374135486298,False,0.0,255,False
TRX-13762,PROD-2523,2026-02-04,10.0,433.23,20.73,18.0,Retrasado,Bucaramanga,Online,2026,2026-02,2026Q1,False,False,False,False,4332.3,4311.570000000001,0.4784987189252822,True,3.0,0,True
TRX-13763,PROD-3721,2025-09-23,10.0,1211.94,56.16,27.0,Retrasado,Medellin,App,2025,2025-09,2025Q3,False,False,False,False,12119.400000000001,12063.240000000002,0.4633892766968661,True,12.0,134,True
TRX-13764,PROD-3657,2025-08-28,11.0,1909.58,17.03,10.0,Perdido,Medellin,App,2025,2025-08,2025Q3,False,False,False,False,21005.379999999997,20988.35,0.08107446758877965,False,-5.0,160,True
TRX-13765,PROD-1677,2025-09-03,4.0,725.98,55.94,10.0,Perdido,Bucaramanga,Físico,2025,2025-09,2025Q3,False,False,False,False,2903.92,2847.98,1.9263616077577892,False,-5.0,154,True
TRX-13766,PROD-1212,2025-08-23,6.0,1767.48,28.14,10.0,Sin_Informacion,Medellin,Online,2025,2025-08,2025Q3,False,False,False,False,10604.880000000001,10576.740000000002,0.2653495371941974,False,-5.0,165,True
TRX-13767,PROD-2623,2024-12-02,8.0,306.06,47.98,7.0,Retrasado,Medellin,Físico,2024,2024-12,2024Q4,False,False,False,False,2448.48,2400.5,1.959583088283343,False,-8.0,429,True
TRX-13768,PROD-3562,2025-08-15,13.0,1872.89,53.06,20.0,Entregado,Barranquilla,WhatsApp,2025,2025-08,2025Q3,False,False,True,False,24347.57,24294.51,0.21792729212812612,True,5.0,173,False
TRX-13769,PROD-2251,2025-01-14,4.0,707.47,68.46,14.0,Sin_Informacion,Bucaramanga,Físico,2025,2025-01,2025Q1,False,False,False,False,2829.88,2761.42,2.419183852318826,False,-1.0,386,True
TRX-13770,PROD-3973,2025-07-04,12.0,765.66,88.32,25.0,Retrasado,Medellin,WhatsApp,2025,2025-07,2025Q3,False,False,False,False,9187.92,9099.6,0.9612621790350807,True,10.0,215,True
TRX-13771,PROD-3864,2025-11-03,9.0,931.06,20.7,8.0,Devuelto,Medellin,Online,2025,2025-11,2025Q4,False,False,False,False,8379.539999999999,8358.839999999998,0.247030266577879,False,-7.0,93,True
TRX-13772,PROD-1959,2025-11-14,8.0,1439.31,89.86,26.0,Sin_Informacion,Medellin,App,2025,2025-11,2025Q4,False,False,False,False,11514.48,11424.619999999999,0.7804086680423259,True,11.0,82,True
TRX-13773,PROD-2758,2026-01-03,10.0,1442.11,42.05,9.0,Devuelto,Medellin,Físico,2026,2026-01,2026Q1,False,False,False,False,14421.099999999999,14379.05,0.2915866334745616,False,-6.0,32,True
TRX-13774,PROD-3684,2025-02-12,10.0,964.38,85.16,24.0,Devuelto,Medellin,Físico,2025,2025-02,2025Q1,False,False,False,False,9643.8,9558.64,0.8830543976440822,True,9.0,357,True
TRX-13775,PROD-1373,2024-12-28,6.0,1051.07,53.69,5.0,Devuelto,Bogota,Físico,2024,2024-12,2024Q4,False,False,False,False,6306.42,6252.7300000000005,0.8513546512918582,False,-10.0,403,True
TRX-13776,PROD-3882,2025-07-28,7.0,69.72,86.91,25.0,En Camino,Bogota,Físico,2025,2025-07,2025Q3,False,False,False,False,488.03999999999996,401.13,17.807966560118025,True,10.0,191,True
TRX-13777,PROD-1389,2025-10-28,8.0,615.55,67.97,21.0,Entregado,Barranquilla,Físico,2025,2025-10,2025Q4,False,False,False,False,4924.4,4856.429999999999,1.3802696775241656,True,6.0,99,True
TRX-13778,PROD-1004,2025-08-08,2.0,698.57,53.33,8.0,En Camino,Bucaramanga,Online,2025,2025-08,2025Q3,False,False,False,False,1397.14,1343.8100000000002,3.817083470518344,False,-7.0,180,True
TRX-13779,PROD-1874,2025-04-22,5.0,1121.87,34.69,20.0,En Camino,Bogota,App,2025,2025-04,2025Q2,False,False,False,False,5609.349999999999,5574.66,0.6184317256010055,True,5.0,288,True
TRX-13780,PROD-2953,2025-08-05,13.0,1121.02,53.06,29.0,Devuelto,Bucaramanga,WhatsApp,2025,2025-08,2025Q3,False,False,True,False,14573.26,14520.2,0.3640914935985497,True,14.0,183,False
TRX-13781,PROD-1319,2025-03-26,7.0,1422.7,97.05,15.0,Entregado,,Online,2025,2025-03,2025Q1,True,False,False,False,9958.9,9861.85,0.9745052164395666,False,0.0,315,False
TRX-13782,PROD-1543,2025-04-15,8.0,1436.88,81.09,27.0,Entregado,Cali,WhatsApp,2025,2025-04,2025Q2,False,False,False,False,11495.04,11413.95,0.7054346918323032,True,12.0,295,True
TRX-13783,PROD-3431,2025-09-21,5.0,478.07,41.21,20.0,Retrasado,Cali,Online,2025,2025-09,2025Q3,False,False,False,False,2390.35,2349.14,1.724015311565252,True,5.0,136,True
TRX-13784,PROD-1926,2025-04-26,3.0,1542.67,20.84,18.0,Sin_Informacion,Medellin,Online,2025,2025-04,2025Q2,False,False,False,False,4628.01,4607.17,0.4503015334884756,True,3.0,284,True
TRX-13785,PROD-3127,2025-05-26,6.0,49.01,79.06,4.0,En Camino,Bogota,WhatsApp,2025,2025-05,2025Q2,False,False,False,False,294.06,215.0,26.885669591239886,False,-11.0,254,True
TRX-13786,PROD-3785,2025-05-19,5.0,1435.16,99.04,11.0,Sin_Informacion,Bogota,App,2025,2025-05,2025Q2,False,False,False,False,7175.8,7076.76,1.3801945427687508,False,-4.0,261,True
TRX-13787,PROD-2822,2025-07-12,8.0,213.1,31.5,21.0,Sin_Informacion,Medellin,Online,2025,2025-07,2025Q3,False,False,False,False,1704.8,1673.3,1.847724073205068,True,6.0,207,True
TRX-13788,PROD-1038,2025-10-18,9.0,1462.0,92.01,22.0,Entregado,Medellin,WhatsApp,2025,2025-10,2025Q4,False,False,False,False,13158.0,13065.99,0.6992704058367534,True,7.0,109,True
TRX-13789,PROD-1033,2024-09-30,9.0,1058.97,16.91,20.0,Perdido,Bogota,App,2024,2024-09,2024Q3,False,False,False,False,9530.73,9513.82,0.17742607334380475,True,5.0,492,True
TRX-13790,PROD-3849,2026-01-06,12.0,880.14,95.46,11.0,Sin_Informacion,Medellin,Físico,2026,2026-01,2026Q1,False,False,False,False,10561.68,10466.220000000001,0.9038334810371076,False,-4.0,29,True
TRX-13791,PROD-2407,2024-12-09,12.0,1384.43,75.81,14.0,En Camino,Cali,Físico,2024,2024-12,2024Q4,False,False,False,False,16613.16,16537.35,0.4563249857342011,False,-1.0,422,True
TRX-13792,PROD-1493,2025-08-12,6.0,82.38,53.06,26.0,Sin_Informacion,Bogota,WhatsApp,2025,2025-08,2025Q3,False,False,True,False,494.28,441.21999999999997,10.734806182730438,True,11.0,176,False
TRX-13793,PROD-2729,2025-06-26,4.0,454.71,37.93,13.0,Entregado,Medellin,Online,2025,2025-06,2025Q2,False,False,False,False,1818.84,1780.9099999999999,2.085395086978514,False,-2.0,223,True
TRX-13794,PROD-3842,2025-12-11,4.0,1236.72,33.94,28.0,Perdido,Medellin,Físico,2025,2025-12,2025Q4,False,False,False,False,4946.88,4912.9400000000005,0.6860890096383983,True,13.0,55,True
TRX-13795,PROD-1541,2026-01-29,9.0,1695.96,66.13,4.0,Sin_Informacion,Bogota,Físico,2026,2026-01,2026Q1,False,False,False,False,15263.64,15197.51,0.43325183245936094,False,-11.0,6,True
TRX-13796,PROD-2956,2025-04-12,4.0,768.4,61.38,16.0,Perdido,Bogota,WhatsApp,2025,2025-04,2025Q2,False,False,False,False,3073.6,3012.22,1.9970067673086935,True,1.0,298,True
TRX-13797,PROD-1290,2025-04-24,8.0,524.94,92.3,6.0,Perdido,Medellin,WhatsApp,2025,2025-04,2025Q2,False,False,False,False,4199.52,4107.22,2.197870232788509,False,-9.0,286,True
TRX-13798,PROD-1937,2024-12-25,9.0,1042.29,77.79,23.0,Devuelto,Bogota,Físico,2024,2024-12,2024Q4,False,False,False,False,9380.61,9302.82,0.8292637685608931,True,8.0,406,True
TRX-13799,PROD-2569,2026-01-13,5.0,1248.41,56.33,13.0,Retrasado,Medellin,Online,2026,2026-01,2026Q1,False,False,False,False,6242.05,6185.72,0.9024278882738844,False,-2.0,22,True
TRX-13800,PROD-1365,2025-12-30,7.0,846.01,93.12,15.0,Sin_Informacion,Bogota,WhatsApp,2025,2025-12,2025Q4,False,True,False,True,5922.07,5828.95,1.5724231560923798,False,0.0,36,False
TRX-13801,PROD-3993,2024-12-06,13.0,1754.65,61.31,23.0,Sin_Informacion,Medellin,WhatsApp,2024,2024-12,2024Q4,False,False,False,False,22810.45,22749.14,0.2687803177929414,True,8.0,425,True
TRX-13802,PROD-1419,2026-01-05,6.0,1051.64,85.72,20.0,Retrasado,Medellin,Online,2026,2026-01,2026Q1,False,False,False,False,6309.84,6224.12,1.3585130526289095,True,5.0,30,True
TRX-13803,PROD-1422,2025-02-26,3.0,81.29,84.89,5.0,Entregado,Medellin,App,2025,2025-02,2025Q1,False,False,False,False,243.87,158.98000000000002,34.80952966744577,False,-10.0,343,True
TRX-13804,PROD-2283,2025-02-22,12.0,453.88,53.06,19.0,Entregado,Bogota,WhatsApp,2025,2025-02,2025Q1,False,False,True,False,5446.5599999999995,5393.499999999999,0.9741928850503805,True,4.0,347,False
TRX-13805,PROD-2505,2025-12-08,5.0,906.79,92.32,21.0,Sin_Informacion,Bucaramanga,Físico,2025,2025-12,2025Q4,False,False,False,False,4533.95,4441.63,2.0361936060168286,True,6.0,58,True
TRX-13806,PROD-2225,2025-02-11,5.0,1398.47,11.42,10.0,Sin_Informacion,Bogota,Online,2025,2025-02,2025Q1,False,False,False,False,6992.35,6980.93,0.16332134404027257,False,-5.0,358,True
TRX-13807,PROD-1561,2024-12-09,14.0,447.31,60.46,5.0,Retrasado,Barranquilla,Físico,2024,2024-12,2024Q4,False,False,False,False,6262.34,6201.88,0.9654538080014818,False,-10.0,422,True
