Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Anio_Venta,Mes_Venta,Trimestre_Venta,Ciudad_Invalida_Origen,Cantidad_Sospechosa_Origen,Costo_Envio_Imputado,Tiempo_Entrega_Imputado,Ingreso_Bruto,Ingreso_Neto_Logistico,Ratio_Envio_Venta,Entrega_Tardia,Brecha_SLA,Antiguedad_Dias,Registro_Confiable_Transaccion,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Categoria_Imputada,Stock_Imputado,Costo_Unitario_Winsorizado,Lead_Time_Dias_Original,Lead_Time_Imputado,Antiguedad_Revision_Dias,Valor_Inventario,Ratio_Stock_Reorden,Alta_Disponibilidad,Registro_Confiable_Inventario,SKU_Fantasma,Rating_Producto,Rating_Logistica,Rating_Promedio,Satisfaccion_NPS,Ticket_Soporte_Abierto,Recomienda_Marca,Segmento_NPS,Tiene_Feedback,Costo_Fantasma_Imputado,Margen_Utilidad_Unitario,Margen_Utilidad_Pct,Margen_Utilidad,Brecha_Entrega_vs_Prometido,Ingreso_En_Riesgo,Ratio_Soporte_Categoria
TRX-13784,PROD-1926,2025-04-26,3.0,1542.67,20.84,18.0,Sin_Informacion,Medellin,Online,2025,2025-04,2025Q2,False,False,False,False,4628.01,4607.17,0.4503015334884756,True,3.0,284,True,Monitores,1423.0,140.53,200.0,5.0,BOD-EXT-99,2025-04-05,False,False,False,,True,301.0,199974.19,7.115,True,False,False,4.0,5.0,4.5,56.6,False,Sin_Respuesta,Promotor,True,False,1402.14,90.89046912171754,4206.42,3.0,0.0,0.1813819577735125
TRX-13785,PROD-3127,2025-05-26,6.0,49.01,79.06,4.0,En Camino,Bogota,WhatsApp,2025,2025-05,2025Q2,False,False,False,False,294.06,215.0,26.885669591239886,False,-11.0,254,True,Smartphones,620.0,1240.23,266.0,10.0,ZONA_FRANCA,2025-07-09,False,False,False,10,False,206.0,768942.6,2.330827067669173,True,True,False,,,,,,,,False,False,-1191.22,-2430.5651907773927,-7147.32,-11.0,0.0,0.18093855829704886
TRX-13786,PROD-3785,2025-05-19,5.0,1435.16,99.04,11.0,Sin_Informacion,Bogota,App,2025,2025-05,2025Q2,False,False,False,False,7175.8,7076.76,1.3801945427687508,False,-4.0,261,True,,,1096.0154977032269,,,,,,,,,,,,,,,True,,,,,,,,False,True,339.1445022967732,23.631128396608965,1695.7225114838661,-4.0,7175.8,
TRX-13787,PROD-2822,2025-07-12,8.0,213.1,31.5,21.0,Sin_Informacion,Medellin,Online,2025,2025-07,2025Q3,False,False,False,False,1704.8,1673.3,1.847724073205068,True,6.0,207,True,Accesorios,1291.0,518.07,103.0,27.5,Norte,2024-04-28,False,False,False,25-30 días,False,643.0,668828.3700000001,12.533980582524272,True,True,False,,,,,,,,False,False,-304.97,-143.11121539183483,-2439.76,6.0,0.0,0.18234723569350145
TRX-13788,PROD-1038,2025-10-18,9.0,1462.0,92.01,22.0,Entregado,Medellin,WhatsApp,2025,2025-10,2025Q4,False,False,False,False,13158.0,13065.99,0.6992704058367534,True,7.0,109,True,Laptops,885.0,319.31,299.0,0.0,Norte,2025-09-05,False,False,False,Inmediato,False,148.0,282589.35,2.959866220735786,True,True,False,,,,,,,,False,False,1142.69,78.15937072503421,10284.210000000001,7.0,0.0,0.18764153995470723
TRX-13789,PROD-1033,2024-09-30,9.0,1058.97,16.91,20.0,Perdido,Bogota,App,2024,2024-09,2024Q3,False,False,False,False,9530.73,9513.82,0.17742607334380475,True,5.0,492,True,Tablets,1645.0,692.06,123.0,10.0,ZONA_FRANCA,2024-09-20,False,False,False,10,False,498.0,1138438.7,13.373983739837398,True,True,False,,,,,,,,False,False,366.9100000000001,34.64781816293191,3302.1900000000005,5.0,0.0,0.18172888015717092
TRX-13790,PROD-3849,2026-01-06,12.0,880.14,95.46,11.0,Sin_Informacion,Medellin,Físico,2026,2026-01,2026Q1,False,False,False,False,10561.68,10466.220000000001,0.9038334810371076,False,-4.0,29,True,,,672.1529865300859,,,,,,,,,,,,,,,True,,,,,,,,False,True,207.98701346991413,23.631128396608965,2495.8441616389696,-4.0,10561.68,
TRX-13791,PROD-2407,2024-12-09,12.0,1384.43,75.81,14.0,En Camino,Cali,Físico,2024,2024-12,2024Q4,False,False,False,False,16613.16,16537.35,0.4563249857342011,False,-1.0,422,True,Monitores,1439.0,1259.54,122.0,5.0,Norte,2025-09-21,False,False,False,5,False,132.0,1812478.06,11.795081967213115,True,True,False,4.0,2.0,3.0,-58.7,False,Si,Detractor,True,False,124.8900000000001,9.021041150509603,1498.6800000000012,-1.0,0.0,0.1813819577735125
TRX-13792,PROD-1493,2025-08-12,6.0,82.38,53.06,26.0,Sin_Informacion,Bogota,WhatsApp,2025,2025-08,2025Q3,False,False,True,False,494.28,441.21999999999997,10.734806182730438,True,11.0,176,False,Laptops,932.0,524.06,284.0,10.0,Norte,2025-03-30,False,False,False,10,False,307.0,488423.9199999999,3.2816901408450705,True,True,False,,,,,,,,False,False,-441.67999999999995,-536.1495508618597,-2650.08,11.0,0.0,0.18764153995470723
TRX-13793,PROD-2729,2025-06-26,4.0,454.71,37.93,13.0,Entregado,Medellin,Online,2025,2025-06,2025Q2,False,False,False,False,1818.84,1780.9099999999999,2.085395086978514,False,-2.0,223,True,Laptops,1859.0,121.48,164.0,27.5,ZONA_FRANCA,2025-12-27,False,False,False,25-30 días,False,35.0,225831.32,11.335365853658537,True,True,False,5.0,5.0,5.0,3.6,False,Talvez,Pasivo,True,False,333.22999999999996,73.28407116623782,1332.9199999999998,-2.0,0.0,0.18764153995470723
TRX-13794,PROD-3842,2025-12-11,4.0,1236.72,33.94,28.0,Perdido,Medellin,Físico,2025,2025-12,2025Q4,False,False,False,False,4946.88,4912.9400000000005,0.6860890096383983,True,13.0,55,True,,,944.4691088934577,,,,,,,,,,,,,,,True,1.0,1.0,1.0,59.7,True,Sin_Respuesta,Promotor,True,True,292.2508911065423,23.631128396608958,1169.0035644261693,13.0,4946.88,
TRX-13795,PROD-1541,2026-01-29,9.0,1695.96,66.13,4.0,Sin_Informacion,Bogota,Físico,2026,2026-01,2026Q1,False,False,False,False,15263.64,15197.51,0.43325183245936094,False,-11.0,6,True,Tablets,132.0,578.99,169.0,27.5,ZONA_FRANCA,2024-12-07,False,False,False,25-30 días,False,420.0,76426.68000000001,0.7810650887573964,False,True,False,,,,,,,,False,False,1116.97,65.86063350550721,10052.73,-11.0,0.0,0.18172888015717092
TRX-13796,PROD-2956,2025-04-12,4.0,768.4,61.38,16.0,Perdido,Bogota,WhatsApp,2025,2025-04,2025Q2,False,False,False,False,3073.6,3012.22,1.9970067673086935,True,1.0,298,True,Laptops,443.0,1238.27,215.0,5.0,Sur,2025-08-03,False,False,False,5,False,181.0,548553.61,2.0604651162790697,True,True,False,3.5,1.5,2.5,42.2,False,No,Pasivo,True,False,-469.87,-61.14914107235815,-1879.48,1.0,0.0,0.18764153995470723
TRX-13797,PROD-1290,2025-04-24,8.0,524.94,92.3,6.0,Perdido,Medellin,WhatsApp,2025,2025-04,2025Q2,False,False,False,False,4199.52,4107.22,2.197870232788509,False,-9.0,286,True,Laptops,90.0,1361.15,232.0,5.0,ZONA_FRANCA,2026-01-14,False,False,False,,True,17.0,122503.50000000001,0.3879310344827586,False,False,False,,,,,,,,False,False,-836.21,-159.29630052958433,-6689.68,-9.0,0.0,0.18764153995470723
TRX-13798,PROD-1937,2024-12-25,9.0,1042.29,77.79,23.0,Devuelto,Bogota,Físico,2024,2024-12,2024Q4,False,False,False,False,9380.61,9302.82,0.8292637685608931,True,8.0,406,True,Monitores,139.0,262.71,114.0,10.0,Norte,2025-03-30,False,False,False,10,False,307.0,36516.689999999995,1.219298245614035,False,True,False,,,,,,,,False,False,779.5799999999999,74.79492271824539,7016.219999999999,8.0,0.0,0.1813819577735125
TRX-13799,PROD-2569,2026-01-13,5.0,1248.41,56.33,13.0,Retrasado,Medellin,Online,2026,2026-01,2026Q1,False,False,False,False,6242.05,6185.72,0.9024278882738844,False,-2.0,22,True,Laptops,108.0,1301.29,255.0,27.5,Norte,2025-07-24,False,False,False,25-30 días,False,191.0,140539.32,0.4235294117647059,False,True,False,,,,,,,,False,False,-52.87999999999988,-4.235787922237075,-264.3999999999994,-2.0,0.0,0.18764153995470723
TRX-13800,PROD-1365,2025-12-30,7.0,846.01,93.12,15.0,Sin_Informacion,Bogota,WhatsApp,2025,2025-12,2025Q4,False,True,False,True,5922.07,5828.95,1.5724231560923798,False,0.0,36,False,Smartphones,955.0,1404.93,225.0,5.0,ZONA_FRANCA,2024-10-31,False,False,False,5,False,457.0,1341708.1500000001,4.2444444444444445,True,True,False,,,,,,,,False,False,-558.9200000000001,-66.06541293838136,-3912.4400000000005,0.0,0.0,0.18093855829704886
TRX-13801,PROD-3993,2024-12-06,13.0,1754.65,61.31,23.0,Sin_Informacion,Medellin,WhatsApp,2024,2024-12,2024Q4,False,False,False,False,22810.45,22749.14,0.2687803177929414,True,8.0,425,True,,,1340.006405588901,,,,,,,,,,,,,,,True,3.0,5.0,4.0,79.4,True,No,Promotor,True,True,414.643594411099,23.631128396608954,5390.366727344287,8.0,22810.45,
TRX-13802,PROD-1419,2026-01-05,6.0,1051.64,85.72,20.0,Retrasado,Medellin,Online,2026,2026-01,2026Q1,False,False,False,False,6309.84,6224.12,1.3585130526289095,True,5.0,30,True,Laptops,430.0,479.1,207.0,10.0,BOD-EXT-99,2024-05-06,False,False,False,10,False,635.0,206013.0,2.077294685990338,True,True,False,,,,,,,,False,False,572.5400000000001,54.44258491498992,3435.2400000000007,5.0,0.0,0.18764153995470723
TRX-13803,PROD-1422,2025-02-26,3.0,81.29,84.89,5.0,Entregado,Medellin,App,2025,2025-02,2025Q1,False,False,False,False,243.87,158.98000000000002,34.80952966744577,False,-10.0,343,True,Laptops,290.0,123.1,158.0,27.5,Norte,2025-06-09,False,False,False,25-30 días,False,236.0,35699.0,1.8354430379746836,False,True,False,,,,,,,,False,False,-41.80999999999999,-51.4331406077008,-125.42999999999996,-10.0,0.0,0.18764153995470723
TRX-13804,PROD-2283,2025-02-22,12.0,453.88,53.06,19.0,Entregado,Bogota,WhatsApp,2025,2025-02,2025Q1,False,False,True,False,5446.5599999999995,5393.499999999999,0.9741928850503805,True,4.0,347,False,Laptops,1859.0,1437.85,181.0,27.5,Sur,2024-11-23,False,False,False,25-30 días,False,434.0,2672963.15,10.2707182320442,True,True,False,,,,,,,,False,False,-983.9699999999999,-216.79078170441522,-11807.64,4.0,0.0,0.18764153995470723
TRX-13805,PROD-2505,2025-12-08,5.0,906.79,92.32,21.0,Sin_Informacion,Bucaramanga,Físico,2025,2025-12,2025Q4,False,False,False,False,4533.95,4441.63,2.0361936060168286,True,6.0,58,True,Smartphones,1765.0,531.65,156.0,5.0,Norte,2025-04-15,False,False,False,,True,291.0,938362.25,11.314102564102564,True,False,False,,,,,,,,False,False,375.14,41.37010774269677,1875.6999999999998,6.0,0.0,0.18093855829704886
TRX-13806,PROD-2225,2025-02-11,5.0,1398.47,11.42,10.0,Sin_Informacion,Bogota,Online,2025,2025-02,2025Q1,False,False,False,False,6992.35,6980.93,0.16332134404027257,False,-5.0,358,True,Laptops,1019.5,1332.49,289.0,3.0,Sur,2026-01-16,False,True,False,3,False,15.0,1358473.555,3.527681660899654,True,False,False,,,,,,,,False,False,65.98000000000002,4.718013257345529,329.9000000000001,-5.0,0.0,0.18764153995470723
TRX-13807,PROD-1561,2024-12-09,14.0,447.31,60.46,5.0,Retrasado,Barranquilla,Físico,2024,2024-12,2024Q4,False,False,False,False,6262.34,6201.88,0.9654538080014818,False,-10.0,422,True,Smartphones,664.0,413.77,214.0,5.0,ZONA_FRANCA,2024-09-29,False,False,False,,True,489.0,274743.27999999997,3.102803738317757,True,False,False,3.0,4.0,3.5,75.5,False,Sin_Respuesta,Promotor,True,False,33.54000000000002,7.498155641501423,469.5600000000003,-10.0,0.0,0.18093855829704886
TRX-13808,PROD-2567,2025-08-10,2.0,1952.75,49.5,14.0,Perdido,Medellin,Online,2025,2025-08,2025Q3,False,False,False,False,3905.5,3856.0,1.2674433491230315,False,-1.0,178,True,Accesorios,1673.0,1060.89,125.0,5.0,Norte,2025-08-18,False,False,False,5,False,166.0,1774868.9700000002,13.384,True,True,False,3.0,3.0,3.0,-93.3,True,Sin_Respuesta,Detractor,True,False,891.8599999999999,45.67200102419664,1783.7199999999998,-1.0,0.0,0.18234723569350145
TRX-13809,PROD-1545,2025-03-23,10.0,643.93,51.6,15.0,Entregado,,App,2025,2025-03,2025Q1,True,False,False,False,6439.299999999999,6387.699999999999,0.8013293370397405,False,0.0,318,False,Laptops,1537.0,1067.52,202.0,5.0,Norte,2024-08-22,True,False,False,,True,527.0,1640778.24,7.608910891089109,True,False,False,,,,,,,,False,False,-423.59000000000003,-65.78199493733791,-4235.900000000001,0.0,0.0,0.18764153995470723
TRX-13810,PROD-3627,2025-12-27,6.0,1069.64,48.69,6.0,Sin_Informacion,Bogota,WhatsApp,2025,2025-12,2025Q4,False,False,False,False,6417.84,6369.150000000001,0.7586664672226169,False,-9.0,39,True,,,816.871998218512,,,,,,,,,,,,,,,True,,,,,,,,False,True,252.76800178148812,23.63112839660896,1516.6080106889287,-9.0,6417.84,
TRX-13811,PROD-3773,2025-04-05,9.0,47.74,84.56,5.0,Devuelto,Bogota,App,2025,2025-04,2025Q2,False,False,False,False,429.66,345.1,19.680677745193872,False,-10.0,305,True,,,36.458499303458886,,,,,,,,,,,,,,,True,2.5,4.0,3.25,36.150000000000006,True,No,Pasivo,True,True,11.281500696541116,23.631128396608954,101.53350626887004,-10.0,429.66,
TRX-13812,PROD-1585,2025-02-27,11.0,1770.93,35.25,24.0,Devuelto,Medellin,WhatsApp,2025,2025-02,2025Q1,False,False,False,False,19480.23,19444.98,0.1809526889569579,True,9.0,342,True,Smartphones,1987.0,990.71,101.0,10.0,BOD-EXT-99,2025-08-02,False,False,False,10,False,182.0,1968540.77,19.673267326732674,True,True,False,5.0,2.0,3.5,-43.0,True,No,Detractor,True,False,780.22,44.05707735483616,8582.42,9.0,0.0,0.18093855829704886
TRX-13813,PROD-1280,2025-02-15,7.0,1579.78,48.96,29.0,Retrasado,Bogota,Online,2025,2025-02,2025Q1,False,False,False,False,11058.46,11009.5,0.44273795808819677,True,14.0,354,True,Accesorios,356.0,1191.69,113.0,5.0,Occidente,2025-11-15,False,False,False,,True,77.0,424241.64,3.150442477876106,True,False,False,,,,,,,,False,False,388.0899999999999,24.566078821101666,2716.629999999999,14.0,0.0,0.18234723569350145
TRX-13814,PROD-3172,2024-11-15,14.0,398.96,24.06,29.0,Entregado,Medellin,Físico,2024,2024-11,2024Q4,False,False,False,False,5585.44,5561.379999999999,0.4307628405282305,True,14.0,446,True,Monitores,872.0,62.5,265.0,5.0,Occidente,2024-03-17,False,False,False,5,False,685.0,54500.0,3.290566037735849,True,True,False,2.0,3.0,2.5,-17.4,False,Sin_Respuesta,Detractor,True,False,336.46,84.33426909965911,4710.44,14.0,0.0,0.1813819577735125
TRX-13815,PROD-3307,2025-09-13,8.0,1867.14,28.91,2.0,Entregado,Medellin,App,2025,2025-09,2025Q3,False,False,False,False,14937.12,14908.210000000001,0.19354467260087618,False,-13.0,144,True,Accesorios,1046.0,716.37,270.0,10.0,ZONA_FRANCA,2025-10-27,False,False,False,10,False,96.0,749323.02,3.8740740740740742,True,True,False,,,,,,,,False,False,1150.77,61.63276454898936,9206.16,-13.0,0.0,0.18234723569350145
TRX-13816,PROD-1034,2025-06-26,2.0,638.52,52.475,6.0,Sin_Informacion,Barranquilla,Online,2025,2025-06,2025Q2,False,False,True,False,1277.04,1224.565,4.109111695796529,False,-9.0,223,False,Laptops,541.0,428.52,235.0,10.0,Sur,2026-01-10,False,False,False,10,False,21.0,231829.31999999998,2.302127659574468,True,True,False,,,,,,,,False,False,210.0,32.88855478293554,420.0,-9.0,0.0,0.18764153995470723
TRX-13817,PROD-3499,2025-07-28,11.0,1387.45,67.74,15.0,Sin_Informacion,,App,2025,2025-07,2025Q3,True,False,False,False,15261.95,15194.210000000001,0.4438489183885414,False,0.0,191,False,Accesorios,1698.0,81.87,164.0,10.0,Norte,2026-01-12,False,False,False,10,False,19.0,139015.26,10.353658536585366,True,True,False,,,,,,,,False,False,1305.58,94.0992468197052,14361.38,0.0,0.0,0.18234723569350145
TRX-13818,PROD-3662,2024-12-14,13.0,1639.76,16.11,12.0,Perdido,Cali,Online,2024,2024-12,2024Q4,False,False,False,False,21316.88,21300.77,0.07557391137915116,False,-3.0,417,True,,,1252.266209003765,,,,,,,,,,,,,,,True,3.0,2.0,2.5,-87.0,False,Talvez,Detractor,True,True,387.493790996235,23.631128396608954,5037.419282951056,-3.0,21316.88,
TRX-13819,PROD-1672,2025-10-27,14.0,1484.42,22.84,22.0,Entregado,Bogota,App,2025,2025-10,2025Q4,False,False,False,False,20781.88,20759.04,0.10990343510789205,True,7.0,100,True,Laptops,1366.0,957.19,189.0,5.0,ZONA_FRANCA,2025-05-18,False,False,False,5,False,258.0,1307521.54,7.227513227513228,True,True,False,4.0,3.0,3.5,39.5,False,Sin_Respuesta,Pasivo,True,False,527.23,35.51757588822571,7381.22,7.0,0.0,0.18764153995470723
TRX-13820,PROD-2802,2025-02-25,9.0,1835.99,55.16,4.0,Retrasado,Bucaramanga,Online,2025,2025-02,2025Q1,False,False,False,False,16523.91,16468.75,0.3338192957962129,False,-11.0,344,True,Smartphones,1431.0,1010.36,160.0,10.0,BOD-EXT-99,2024-04-27,False,False,False,10,False,644.0,1445825.16,8.94375,True,True,False,,,,,,,,False,False,825.63,44.969199178644764,7430.67,-11.0,0.0,0.18093855829704886
TRX-13821,PROD-2438,2024-09-26,3.0,1729.91,9.16,13.0,Entregado,Medellin,App,2024,2024-09,2024Q3,False,False,False,False,5189.7300000000005,5180.570000000001,0.17650243846982405,False,-2.0,496,True,Laptops,1945.0,754.17,172.0,0.0,Occidente,2025-10-05,True,False,False,Inmediato,False,118.0,1466860.65,11.30813953488372,True,False,False,,,,,,,,False,False,975.7400000000001,56.40409038620506,2927.2200000000003,-2.0,0.0,0.18764153995470723
TRX-13822,PROD-3959,2026-02-03,10.0,1989.28,17.06,17.0,Sin_Informacion,Barranquilla,App,2026,2026-02,2026Q1,False,False,False,False,19892.8,19875.739999999998,0.08575967184106811,True,2.0,1,True,,,1519.1906890319374,,,,,,,,,,,,,,,True,,,,,,,,False,True,470.0893109680626,23.631128396608954,4700.893109680626,2.0,19892.8,
TRX-13823,PROD-1872,2025-07-30,5.0,373.4,87.02,6.0,Entregado,Cali,Online,2025,2025-07,2025Q3,False,False,False,False,1867.0,1779.98,4.660953401178361,False,-9.0,189,True,Tablets,1151.0,1034.65,127.0,10.0,ZONA_FRANCA,2025-08-30,False,False,False,10,False,154.0,1190882.1500000001,9.062992125984252,True,True,False,2.0,5.0,3.5,70.9,True,Talvez,Promotor,True,False,-661.2500000000001,-177.0889126941618,-3306.2500000000005,-9.0,0.0,0.18172888015717092
TRX-13824,PROD-3572,2025-06-20,14.0,616.48,85.38,3.0,Devuelto,Bucaramanga,App,2025,2025-06,2025Q2,False,False,False,False,8630.720000000001,8545.340000000002,0.9892569797189572,False,-12.0,229,True,,,470.7988196605851,,,,,,,,,,,,,,,True,,,,,,,,False,True,145.68118033941494,23.631128396608965,2039.536524751809,-12.0,8630.720000000001,
TRX-13825,PROD-1620,2024-11-25,7.0,1276.09,38.04,13.0,Retrasado,Bogota,Online,2024,2024-11,2024Q4,False,False,False,False,8932.63,8894.589999999998,0.4258544236132024,False,-2.0,436,True,Accesorios,1698.0,166.27,190.0,5.0,Norte,2025-12-24,False,False,False,5,False,38.0,282326.46,8.936842105263159,True,True,False,,,,,,,,False,False,1109.82,86.97035475554232,7768.74,-2.0,0.0,0.18234723569350145
TRX-13826,PROD-2686,2025-12-15,4.0,1468.76,38.06,23.0,En Camino,Barranquilla,App,2025,2025-12,2025Q4,False,False,False,False,5875.04,5836.98,0.6478253765080748,True,8.0,51,True,Accesorios,1863.0,553.09,256.0,27.5,Norte,2025-03-19,False,False,False,25-30 días,False,318.0,1030406.67,7.27734375,True,True,False,1.0,5.0,3.0,-43.5,True,Sin_Respuesta,Detractor,True,False,915.67,62.34306489828154,3662.68,8.0,0.0,0.18234723569350145
TRX-13827,PROD-3523,2025-01-12,7.0,1073.86,93.97,3.0,Retrasado,Cali,WhatsApp,2025,2025-01,2025Q1,False,False,False,False,7517.0199999999995,7423.049999999999,1.2500964477944718,False,-12.0,388,True,,,820.0947646001749,,,,,,,,,,,,,,,True,,,,,,,,False,True,253.76523539982497,23.63112839660896,1776.3566477987747,-12.0,7517.0199999999995,
TRX-13828,PROD-3812,2025-05-19,8.0,157.12,53.06,15.0,Retrasado,,WhatsApp,2025,2025-05,2025Q2,True,False,True,False,1256.96,1203.9,4.2212958248472505,False,0.0,261,False,,,119.990771063248,,,,,,,,,,,,,,,True,,,,,,,,False,True,37.129228936752,23.63112839660896,297.033831494016,0.0,1256.96,
TRX-13829,PROD-2812,2025-02-13,13.0,1684.77,7.45,20.0,Sin_Informacion,Medellin,App,2025,2025-02,2025Q1,False,False,False,False,21902.01,21894.559999999998,0.034015142902409416,True,5.0,356,True,Smartphones,449.0,1339.05,145.0,0.0,Occidente,2025-03-06,False,False,False,Inmediato,False,331.0,601233.45,3.0965517241379312,True,True,False,1.5,3.0,2.25,16.1,True,Si,Pasivo,True,False,345.72,20.52030841005004,4494.360000000001,5.0,0.0,0.18093855829704886
TRX-13830,PROD-1889,2025-10-01,10.0,1922.14,60.13,9.0,En Camino,Cali,Online,2025,2025-10,2025Q4,False,False,False,False,19221.4,19161.27,0.31282841000135264,False,-6.0,126,True,Laptops,232.0,1152.01,170.0,5.0,Norte,2025-03-20,False,False,False,,True,317.0,267266.32,1.3647058823529412,False,False,False,1.0,1.0,1.0,-75.1,False,Talvez,Detractor,True,False,770.1300000000001,40.06628029175815,7701.300000000001,-6.0,0.0,0.18764153995470723
TRX-13831,PROD-1355,2024-10-12,14.0,816.98,61.75,23.0,Sin_Informacion,Cali,WhatsApp,2024,2024-10,2024Q4,False,False,False,False,11437.720000000001,11375.970000000001,0.5398803257991976,True,8.0,480,True,Smartphones,1293.0,1305.85,270.0,10.0,Occidente,2026-01-31,False,False,False,10,False,0.0,1688464.0499999998,4.788888888888889,True,True,False,,,,,,,,False,False,-488.8699999999999,-59.838674141349834,-6844.1799999999985,8.0,0.0,0.18093855829704886
TRX-13832,PROD-1411,2024-11-25,10.0,457.38,79.85,4.0,En Camino,Medellin,App,2024,2024-11,2024Q4,False,False,False,False,4573.8,4493.95,1.7458131094494729,False,-11.0,436,True,Laptops,98.0,69.84,217.0,3.0,Sur,2025-03-30,True,False,False,3,False,307.0,6844.320000000001,0.45161290322580644,False,False,False,,,,,,,,False,False,387.53999999999996,84.73042109405745,3875.3999999999996,-11.0,0.0,0.18764153995470723
TRX-13833,PROD-1573,2025-07-08,4.0,48.43,95.42,2.0,Devuelto,Medellin,App,2025,2025-07,2025Q3,False,False,False,False,193.72,98.3,49.256659095601904,False,-13.0,211,True,Tablets,181.0,564.36,294.0,27.5,Sur,2026-01-20,False,False,False,25-30 días,False,11.0,102149.16,0.6156462585034014,False,True,False,,,,,,,,False,False,-515.9300000000001,-1065.3107577947555,-2063.7200000000003,-13.0,0.0,0.18172888015717092
TRX-13834,PROD-1504,2024-12-12,5.0,482.23,38.8,5.0,Perdido,Medellin,Online,2024,2024-12,2024Q4,False,False,False,False,2411.15,2372.35,1.6091906351740868,False,-10.0,419,True,Smartphones,1588.0,1065.89,174.0,5.0,Norte,2025-10-12,False,False,False,5,False,111.0,1692633.32,9.126436781609195,True,True,False,,,,,,,,False,False,-583.6600000000001,-121.03353171723037,-2918.3,-10.0,0.0,0.18093855829704886
TRX-13835,PROD-3414,2025-04-07,11.0,1402.84,46.59,8.0,Retrasado,Barranquilla,Físico,2025,2025-04,2025Q2,False,False,False,False,15431.24,15384.65,0.30192000124422924,False,-7.0,303,True,Tablets,1707.0,1317.88,139.0,10.0,ZONA_FRANCA,2024-09-17,False,False,False,10,False,501.0,2249621.16,12.280575539568344,True,True,False,,,,,,,,False,False,84.95999999999981,6.056285820193309,934.5599999999979,-7.0,0.0,0.18172888015717092
TRX-13836,PROD-3990,2025-10-09,3.0,1824.06,68.77,2.0,Retrasado,Cali,Online,2025,2025-10,2025Q4,False,False,False,False,5472.18,5403.41,1.256720356421024,False,-13.0,118,True,,,1393.0140393688146,,,,,,,,,,,,,,,True,,,,,,,,False,True,431.0459606311854,23.63112839660896,1293.1378818935561,-13.0,5472.18,
TRX-13837,PROD-2572,2024-11-30,5.0,196.09,96.89,25.0,Retrasado,Medellin,Físico,2024,2024-11,2024Q4,False,False,False,False,980.45,883.5600000000001,9.882196950379928,True,10.0,431,True,Laptops,1793.0,847.09,199.0,3.0,Norte,2025-08-27,False,False,False,3,False,157.0,1518832.37,9.010050251256281,True,True,False,,,,,,,,False,False,-651.0,-331.99041256565863,-3255.0,10.0,0.0,0.18764153995470723
TRX-13838,PROD-2439,2025-03-27,8.0,1110.99,89.63,5.0,Retrasado,Barranquilla,App,2025,2025-03,2025Q1,False,False,False,False,8887.92,8798.29,1.0084474207688636,False,-10.0,314,True,Smartphones,420.0,1373.56,151.0,3.0,BOD-EXT-99,2024-03-11,False,False,False,3,False,691.0,576895.2,2.781456953642384,True,True,False,1.0,1.0,1.0,39.9,False,Sin_Respuesta,Pasivo,True,False,-262.56999999999994,-23.633876092494077,-2100.5599999999995,-10.0,0.0,0.18093855829704886
TRX-13839,PROD-2758,2025-03-08,3.0,1394.11,68.37,6.0,Devuelto,Medellin,Físico,2025,2025-03,2025Q1,False,False,False,False,4182.33,4113.96,1.634734705295852,False,-9.0,333,True,Smartphones,458.0,1432.3,246.0,27.5,Norte,2024-03-26,False,False,False,25-30 días,False,676.0,655993.4,1.8617886178861789,False,True,False,,,,,,,,False,False,-38.190000000000055,-2.73938211475422,-114.57000000000016,-9.0,0.0,0.18093855829704886
TRX-13840,PROD-2288,2025-04-15,14.0,560.0,51.93,7.0,Retrasado,Bogota,Físico,2025,2025-04,2025Q2,False,False,True,False,7840.0,7788.07,0.6623724489795918,False,-8.0,295,False,Accesorios,1795.0,1075.55,164.0,10.0,BOD-EXT-99,2024-06-11,False,False,False,10,False,599.0,1930612.25,10.945121951219512,True,True,False,5.0,1.0,3.0,64.6,False,Sin_Respuesta,Promotor,True,False,-515.55,-92.06249999999999,-7217.699999999999,-8.0,0.0,0.18234723569350145
TRX-13841,PROD-1572,2026-01-27,13.0,1144.1,86.39,13.0,En Camino,Bogota,Online,2026,2026-01,2026Q1,False,False,False,False,14873.3,14786.91,0.5808394908998004,False,-2.0,8,True,Laptops,97.0,705.02,151.0,5.0,Norte,2024-09-24,False,False,False,5,False,494.0,68386.94,0.6423841059602649,False,True,False,,,,,,,,False,False,439.0799999999999,38.37776418145267,5708.039999999999,-2.0,0.0,0.18764153995470723
TRX-13842,PROD-2014,2025-03-05,5.0,1433.34,13.09,9.0,En Camino,Barranquilla,Físico,2025,2025-03,2025Q1,False,False,False,False,7166.7,7153.61,0.18265031325435696,False,-6.0,336,True,Monitores,1410.0,1474.97,275.0,27.5,BOD-EXT-99,2025-04-28,False,False,False,25-30 días,False,278.0,2079707.7,5.127272727272727,True,True,False,,,,,,,,False,False,-41.63000000000011,-2.90440509579026,-208.15000000000055,-6.0,0.0,0.1813819577735125
