SKU_ID,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Categoria_Imputada,Stock_Imputado,Costo_Unitario_Winsorizado,Lead_Time_Dias_Original,Lead_Time_Imputado,Antiguedad_Revision_Dias,Valor_Inventario,Ratio_Stock_Reorden,Alta_Disponibilidad,Registro_Confiable
PROD-2366,Smartphones,859.0,1217.5,195,5.0,Norte,2024-05-07,False,False,False,,True,634,1045832.5,4.4051282051282055,True,False
PROD-2367,Laptops,137.0,319.38,276,27.5,Norte,2025-12-25,False,False,False,25-30 días,False,37,43755.06,0.4963768115942029,False,True
PROD-2368,Laptops,1965.0,173.2,113,5.0,BOD-EXT-99,2025-10-01,False,False,False,5,False,122,340338.0,17.38938053097345,True,True
PROD-2369,Tablets,1263.0,682.56,100,3.0,Norte,2025-08-29,False,False,False,3,False,155,862073.2799999999,12.63,True,True
PROD-2370,Smartphones,1096.0,1004.55,124,0.0,Norte,2025-04-06,False,False,False,Inmediato,False,300,1100986.8,8.838709677419354,True,True
PROD-2371,Smartphones,307.0,684.69,286,5.0,Occidente,2025-11-26,False,False,False,5,False,66,210199.83000000002,1.0734265734265733,False,True
PROD-2372,Laptops,1501.0,451.29,171,3.0,Occidente,2024-04-27,True,False,False,3,False,644,677386.29,8.777777777777779,True,False
PROD-2373,Tablets,1039.0,859.35,168,0.0,Occidente,2025-01-03,False,False,False,Inmediato,False,393,892864.65,6.184523809523809,True,True
PROD-2374,Smartphones,1630.0,553.15,232,5.0,BOD-EXT-99,2024-04-20,False,False,False,5,False,651,901634.5,7.025862068965517,True,True
PROD-2375,Monitores,961.0,1402.66,204,10.0,Sur,2024-06-17,False,True,False,10,False,593,1347956.26,4.71078431372549,True,False
PROD-2376,Accesorios,111.0,1387.84,246,0.0,ZONA_FRANCA,2024-07-11,False,False,False,Inmediato,False,569,154050.24,0.45121951219512196,False,True
PROD-2377,Monitores,399.0,778.44,122,5.0,Norte,2024-04-11,False,False,False,5,False,660,310597.56,3.2704918032786887,True,True
PROD-2378,Laptops,1447.0,525.43,108,5.0,Sur,2024-12-23,False,False,False,,True,404,760297.21,13.398148148148149,True,False
PROD-2379,Tablets,986.0,1118.84,217,3.0,Occidente,2024-11-09,False,False,False,3,False,448,1103176.24,4.543778801843318,True,True
PROD-2380,Laptops,1900.0,103.23,193,5.0,Norte,2025-09-23,False,False,False,5,False,130,196137.0,9.844559585492227,True,True
PROD-2381,Accesorios,1263.0,738.42,277,10.0,Sur,2025-11-24,False,False,False,10,False,68,932624.46,4.55956678700361,True,True
PROD-2382,Smartphones,1188.0,537.67,243,0.0,Norte,2025-02-21,False,False,False,Inmediato,False,344,638751.96,4.888888888888889,True,True
PROD-2383,Accesorios,923.0,1384.78,132,0.0,Occidente,2025-03-18,False,False,False,Inmediato,False,319,1278151.94,6.992424242424242,True,True
PROD-2384,Laptops,581.0,67.4,229,0.0,Sur,2025-08-08,False,False,False,Inmediato,False,176,39159.4,2.537117903930131,True,True
PROD-2385,Accesorios,1540.0,851.58,113,10.0,BOD-EXT-99,2024-06-27,False,False,False,10,False,583,1311433.2,13.628318584070797,True,True
PROD-2386,Laptops,1000.0,1123.96,100,3.0,Norte,2024-08-21,False,False,False,3,False,528,1123960.0,10.0,True,True
PROD-2387,Accesorios,1538.0,753.28,189,0.0,Occidente,2025-08-25,False,False,False,Inmediato,False,159,1158544.64,8.137566137566138,True,True
PROD-2388,Smartphones,1643.0,173.83,285,3.0,ZONA_FRANCA,2024-06-29,False,False,False,3,False,581,285602.69,5.764912280701754,True,True
PROD-2389,Laptops,386.0,1460.07,188,5.0,Occidente,2024-05-17,False,False,False,5,False,624,563587.02,2.0531914893617023,True,True
PROD-2390,Tablets,1506.0,801.12,243,5.0,BOD-EXT-99,2024-08-17,False,False,False,,True,532,1206486.72,6.197530864197531,True,False
PROD-2391,Laptops,1026.0,940.57,189,5.0,ZONA_FRANCA,2025-09-19,False,False,False,,True,134,965024.8200000001,5.428571428571429,True,False
PROD-2392,Laptops,1254.0,393.08,274,3.0,ZONA_FRANCA,2025-10-13,True,False,False,3,False,110,492922.32,4.576642335766423,True,False
PROD-2393,Laptops,132.0,751.07,271,3.0,ZONA_FRANCA,2025-04-24,False,False,False,3,False,282,99141.24,0.4870848708487085,False,True
PROD-2394,Monitores,1419.0,672.27,113,5.0,Norte,2024-08-30,False,False,False,,True,519,953951.13,12.557522123893806,True,False
PROD-2395,Laptops,1429.0,158.6,251,0.0,Norte,2025-07-22,False,False,False,Inmediato,False,193,226639.4,5.693227091633466,True,True
PROD-2396,Smartphones,1539.0,203.93,210,27.5,ZONA_FRANCA,2025-12-16,False,False,False,25-30 días,False,46,313848.27,7.328571428571428,True,True
PROD-2397,Smartphones,1537.0,1264.34,282,27.5,Norte,2025-02-24,False,False,False,25-30 días,False,341,1943290.5799999998,5.450354609929078,True,True
PROD-2398,Accesorios,609.0,397.74,242,10.0,ZONA_FRANCA,2025-06-04,False,False,False,10,False,241,242223.66,2.5165289256198347,True,True
PROD-2399,Monitores,109.0,332.69,182,5.0,Sur,2024-08-28,False,False,False,,True,521,36263.21,0.5989010989010989,False,False
PROD-2400,Smartphones,1058.0,782.12,171,5.0,ZONA_FRANCA,2025-01-27,False,True,False,,True,369,827482.96,6.187134502923977,True,False
PROD-2401,Smartphones,961.0,1164.68,261,10.0,Norte,2025-09-23,False,False,False,10,False,130,1119257.48,3.681992337164751,True,True
PROD-2402,Laptops,2.0,139.82,229,27.5,Norte,2025-05-07,False,False,False,25-30 días,False,269,279.64,0.008733624454148471,False,True
PROD-2403,Laptops,995.0,886.37,126,5.0,Sur,2025-12-02,False,False,False,5,False,60,881938.15,7.896825396825397,True,True
PROD-2404,Tablets,1003.0,222.86,173,0.0,Sur,2025-08-21,False,False,False,Inmediato,False,163,223528.58000000002,5.797687861271676,True,True
PROD-2405,Laptops,1178.0,102.87,198,0.0,Occidente,2024-08-25,True,False,False,Inmediato,False,524,121180.86,5.94949494949495,True,False
PROD-2406,Tablets,1444.0,126.48,171,5.0,Norte,2025-05-05,False,False,False,5,False,271,182637.12,8.444444444444445,True,True
PROD-2407,Monitores,1439.0,1259.54,122,5.0,Norte,2025-09-21,False,False,False,5,False,132,1812478.06,11.795081967213115,True,True
PROD-2408,Smartphones,985.0,221.06,167,27.5,Norte,2025-06-02,False,False,False,25-30 días,False,243,217744.1,5.8982035928143715,True,True
PROD-2409,Tablets,1900.0,115.47,241,10.0,BOD-EXT-99,2024-11-24,False,False,False,10,False,433,219393.0,7.8838174273858925,True,True
PROD-2410,Accesorios,799.0,684.95,290,5.0,Norte,2025-12-25,False,False,False,5,False,37,547275.05,2.7551724137931033,True,True
PROD-2411,Tablets,303.0,1273.79,216,10.0,Norte,2024-07-13,False,False,False,10,False,567,385958.37,1.4027777777777777,False,True
PROD-2412,Monitores,1048.0,430.49,205,3.0,Occidente,2025-03-19,False,False,False,3,False,318,451153.52,5.11219512195122,True,True
PROD-2413,Laptops,1689.0,661.48,192,0.0,Occidente,2024-09-09,True,False,False,Inmediato,False,509,1117239.72,8.796875,True,False
PROD-2414,Tablets,1414.0,107.89,164,27.5,Norte,2025-01-21,False,False,False,25-30 días,False,375,152556.46,8.621951219512194,True,True
PROD-2415,Accesorios,940.0,701.16,167,0.0,Sur,2024-07-21,False,False,False,Inmediato,False,559,659090.4,5.62874251497006,True,True
PROD-2416,Laptops,1214.0,887.54,227,27.5,Occidente,2024-05-25,False,False,False,25-30 días,False,616,1077473.56,5.348017621145375,True,True
PROD-2417,Smartphones,1834.0,877.82,162,3.0,Sur,2024-10-15,False,False,False,3,False,473,1609921.8800000001,11.320987654320987,True,True
PROD-2418,Monitores,1759.0,532.02,212,0.0,Norte,2025-12-04,False,False,False,Inmediato,False,58,935823.1799999999,8.297169811320755,True,True
PROD-2419,Laptops,1061.0,507.52,189,3.0,BOD-EXT-99,2024-06-22,False,False,False,3,False,588,538478.72,5.613756613756614,True,True
PROD-2420,Laptops,767.0,204.6,180,27.5,Occidente,2024-09-20,False,False,False,25-30 días,False,498,156928.19999999998,4.261111111111111,True,True
PROD-2421,Laptops,1749.0,581.86,202,5.0,Sur,2025-06-28,False,False,False,5,False,217,1017673.14,8.658415841584159,True,True
PROD-2422,Smartphones,1910.0,194.27,291,0.0,Norte,2024-07-14,False,False,False,Inmediato,False,566,371055.7,6.563573883161512,True,True
PROD-2423,Smartphones,838.0,1161.56,259,3.0,Norte,2024-07-14,False,False,False,3,False,566,973387.2799999999,3.2355212355212357,True,True
PROD-2424,Laptops,1805.0,1451.1,215,5.0,ZONA_FRANCA,2025-09-25,True,False,False,,True,128,2619235.5,8.395348837209303,True,False
PROD-2425,Laptops,1019.5,1456.61,112,0.0,ZONA_FRANCA,2025-01-14,False,True,False,Inmediato,False,382,1485013.8949999998,9.102678571428571,True,False
PROD-2426,Smartphones,1130.0,1304.35,293,0.0,Norte,2025-01-09,False,False,False,Inmediato,False,387,1473915.5,3.856655290102389,True,True
PROD-2427,Smartphones,617.0,921.15,223,0.0,Norte,2025-11-08,False,False,False,Inmediato,False,84,568349.5499999999,2.766816143497758,True,True
PROD-2428,Laptops,582.0,1066.26,246,10.0,Norte,2024-09-09,False,False,False,10,False,509,620563.32,2.3658536585365852,True,True
PROD-2429,Smartphones,1592.0,463.55,251,3.0,Norte,2024-05-15,False,False,False,3,False,626,737971.6,6.342629482071713,True,True
PROD-2430,Laptops,86.0,964.62,187,3.0,Norte,2024-11-21,False,False,False,3,False,436,82957.32,0.45989304812834225,False,True
PROD-2431,Monitores,1896.0,710.69,110,0.0,ZONA_FRANCA,2025-04-14,False,False,False,Inmediato,False,292,1347468.24,17.236363636363638,True,True
PROD-2432,Laptops,1647.0,748.93,286,5.0,Sur,2025-12-14,False,False,False,5,False,48,1233487.71,5.758741258741258,True,True
PROD-2433,Accesorios,377.0,1148.78,114,0.0,Norte,2025-11-26,False,False,False,Inmediato,False,66,433090.06,3.307017543859649,True,True
PROD-2434,Accesorios,1425.0,458.78,109,10.0,Sur,2025-09-25,False,False,False,10,False,128,653761.5,13.073394495412844,True,True
PROD-2435,Tablets,768.0,511.16,140,27.5,Norte,2026-01-03,False,False,False,25-30 días,False,28,392570.88,5.485714285714286,True,True
PROD-2436,Laptops,1056.0,1390.73,254,10.0,Occidente,2025-02-23,False,False,False,10,False,342,1468610.8800000001,4.15748031496063,True,True
PROD-2437,Monitores,147.0,131.53,287,5.0,BOD-EXT-99,2024-08-05,False,False,False,5,False,544,19334.91,0.5121951219512195,False,True
PROD-2438,Laptops,1945.0,754.17,172,0.0,Occidente,2025-10-05,True,False,False,Inmediato,False,118,1466860.65,11.30813953488372,True,False
PROD-2439,Smartphones,420.0,1373.56,151,3.0,BOD-EXT-99,2024-03-11,False,False,False,3,False,691,576895.2,2.781456953642384,True,True
PROD-2440,Laptops,1898.0,935.03,227,5.0,Occidente,2024-04-09,False,False,False,,True,662,1774686.94,8.361233480176212,True,False
PROD-2441,Tablets,878.0,842.29,127,0.0,Norte,2025-09-21,False,False,False,Inmediato,False,132,739530.62,6.913385826771654,True,True
PROD-2442,Accesorios,1960.0,412.13,164,5.0,Sur,2025-03-11,False,False,False,5,False,326,807774.8,11.951219512195122,True,True
PROD-2443,Smartphones,855.0,547.75,116,3.0,BOD-EXT-99,2025-07-31,False,False,False,3,False,184,468326.25,7.370689655172414,True,True
PROD-2444,Smartphones,1058.0,1285.47,194,10.0,ZONA_FRANCA,2024-09-13,False,True,False,10,False,505,1360027.26,5.453608247422681,True,False
PROD-2445,Laptops,184.0,860.87,271,27.5,Norte,2024-04-26,False,False,False,25-30 días,False,645,158400.08,0.6789667896678967,False,True
PROD-2446,Laptops,1074.0,796.38,237,27.5,BOD-EXT-99,2024-03-14,True,False,False,25-30 días,False,688,855312.12,4.531645569620253,True,False
PROD-2447,Laptops,878.0,194.39,162,0.0,BOD-EXT-99,2024-08-16,True,False,False,Inmediato,False,533,170674.41999999998,5.419753086419753,True,False
PROD-2448,Laptops,472.0,73.24,274,10.0,ZONA_FRANCA,2025-06-05,False,False,False,10,False,240,34569.28,1.7226277372262773,False,True
PROD-2449,Accesorios,1758.0,1447.34,137,5.0,Norte,2024-06-22,False,False,False,,True,588,2544423.7199999997,12.832116788321168,True,False
PROD-2450,Laptops,1019.5,596.63,169,5.0,Occidente,2024-09-03,True,True,False,,True,515,608264.285,6.0325443786982245,True,False
PROD-2451,Monitores,380.0,924.66,203,5.0,Occidente,2025-08-20,False,False,False,5,False,164,351370.8,1.8719211822660098,False,True
PROD-2452,Laptops,742.0,165.59,152,27.5,Sur,2024-05-02,True,False,False,25-30 días,False,639,122867.78,4.881578947368421,True,False
PROD-2453,Smartphones,1579.0,1040.52,271,10.0,Norte,2024-07-24,False,False,False,10,False,556,1642981.08,5.826568265682657,True,True
PROD-2454,Laptops,1686.0,1402.22,218,0.0,ZONA_FRANCA,2025-06-28,False,False,False,Inmediato,False,217,2364142.92,7.73394495412844,True,True
PROD-2455,Monitores,482.0,884.71,173,3.0,Norte,2024-04-24,False,False,False,3,False,647,426430.22000000003,2.786127167630058,True,True
PROD-2456,Laptops,1696.0,232.87,153,0.0,Norte,2024-03-23,False,False,False,Inmediato,False,679,394947.52,11.084967320261438,True,True
PROD-2457,Accesorios,1625.0,893.5,119,0.0,Occidente,2024-06-06,False,False,False,Inmediato,False,604,1451937.5,13.655462184873949,True,True
PROD-2458,Laptops,1266.0,1161.2,178,10.0,ZONA_FRANCA,2026-01-27,False,False,False,10,False,4,1470079.2,7.112359550561798,True,True
PROD-2459,Smartphones,862.0,639.3,130,27.5,Norte,2024-04-04,False,False,False,25-30 días,False,667,551076.6,6.630769230769231,True,True
PROD-2460,Monitores,1074.0,1325.76,234,10.0,BOD-EXT-99,2025-11-12,False,False,False,10,False,80,1423866.24,4.589743589743589,True,True
PROD-2461,Monitores,1475.0,990.59,157,3.0,Occidente,2025-05-30,False,False,False,3,False,246,1461120.25,9.394904458598726,True,True
PROD-2462,Monitores,1277.0,1353.91,204,10.0,ZONA_FRANCA,2024-09-26,False,False,False,10,False,492,1728943.07,6.259803921568627,True,True
PROD-2463,Smartphones,973.0,954.08,109,5.0,Sur,2024-04-23,False,False,False,5,False,648,928319.8400000001,8.926605504587156,True,True
PROD-2464,Smartphones,1526.0,240.37,109,0.0,BOD-EXT-99,2025-01-11,False,False,False,Inmediato,False,385,366804.62,14.0,True,True
PROD-2465,Laptops,1328.0,499.05,138,27.5,BOD-EXT-99,2024-07-06,False,False,False,25-30 días,False,574,662738.4,9.623188405797102,True,True
PROD-2466,Tablets,1469.0,342.6,255,5.0,Occidente,2025-03-31,False,False,False,,True,306,503279.4,5.76078431372549,True,False
PROD-2467,Laptops,1631.0,1367.8,257,3.0,Sur,2024-05-14,False,False,False,3,False,627,2230881.8,6.346303501945525,True,True
PROD-2468,Accesorios,1947.0,1152.58,136,5.0,Occidente,2024-05-17,False,False,False,,True,624,2244073.26,14.316176470588236,True,False
PROD-2469,Laptops,176.0,1030.78,218,0.0,Norte,2024-08-07,False,False,False,Inmediato,False,542,181417.28,0.8073394495412844,False,True
PROD-2470,Monitores,1209.0,486.4,166,10.0,ZONA_FRANCA,2026-01-25,False,False,False,10,False,6,588057.6,7.283132530120482,True,True
PROD-2471,Tablets,822.0,316.86,142,5.0,Sur,2024-09-04,False,False,False,,True,514,260458.92,5.788732394366197,True,False
PROD-2472,Laptops,841.0,1146.85,151,5.0,BOD-EXT-99,2024-07-13,False,False,False,5,False,567,964500.85,5.569536423841059,True,True
PROD-2473,Tablets,1428.0,737.53,200,10.0,Occidente,2025-11-20,False,False,False,10,False,72,1053192.8399999999,7.14,True,True
PROD-2474,Laptops,986.0,377.39,155,0.0,BOD-EXT-99,2026-01-22,True,False,False,Inmediato,False,9,372106.54,6.361290322580645,True,False
PROD-2475,Laptops,1019.5,944.1,175,5.0,Sur,2024-07-08,True,True,False,,True,572,962509.9500000001,5.825714285714286,True,False
PROD-2476,Smartphones,346.0,108.48,167,3.0,BOD-EXT-99,2024-07-19,False,False,False,3,False,561,37534.08,2.07185628742515,True,True
PROD-2477,Laptops,1073.0,522.95,236,5.0,Occidente,2025-10-02,True,False,False,,True,121,561125.3500000001,4.546610169491525,True,False
PROD-2478,Laptops,598.0,729.41,205,5.0,Occidente,2024-03-16,False,False,False,,True,686,436187.18,2.9170731707317072,True,False
PROD-2479,Laptops,278.0,264.54,224,27.5,Norte,2024-09-06,True,False,False,25-30 días,False,512,73542.12000000001,1.2410714285714286,False,False
PROD-2480,Smartphones,1432.0,1477.75,191,5.0,BOD-EXT-99,2024-11-17,False,False,False,,True,440,2116138.0,7.49738219895288,True,False
PROD-2481,Monitores,901.0,353.19,122,0.0,Norte,2025-12-25,False,False,False,Inmediato,False,37,318224.19,7.385245901639344,True,True
PROD-2482,Laptops,1955.0,239.01,290,3.0,Norte,2024-06-20,False,False,False,3,False,590,467264.55,6.741379310344827,True,True
PROD-2483,Laptops,1966.0,345.13,208,0.0,BOD-EXT-99,2025-02-21,False,False,False,Inmediato,False,344,678525.58,9.451923076923077,True,True
PROD-2484,Smartphones,1828.0,1165.14,160,5.0,Sur,2025-02-28,False,False,False,5,False,337,2129875.9200000004,11.425,True,True
PROD-2485,Smartphones,1146.0,666.98,267,10.0,Norte,2025-08-01,False,False,False,10,False,183,764359.0800000001,4.292134831460674,True,True
PROD-2486,Smartphones,1722.0,869.85,143,5.0,Occidente,2025-11-26,False,False,False,,True,66,1497881.7,12.041958041958042,True,False
PROD-2487,Laptops,111.0,80.46,251,27.5,ZONA_FRANCA,2026-01-15,False,False,False,25-30 días,False,16,8931.06,0.44223107569721115,False,True
PROD-2488,Laptops,1701.0,99.93,278,3.0,Norte,2025-01-14,False,False,False,3,False,382,169980.93000000002,6.118705035971223,True,True
PROD-2489,Laptops,725.0,696.45,285,27.5,Sur,2025-01-29,False,False,False,25-30 días,False,367,504926.25000000006,2.543859649122807,True,True
PROD-2490,Laptops,1777.0,1234.15,260,27.5,BOD-EXT-99,2025-03-22,False,False,False,25-30 días,False,315,2193084.5500000003,6.834615384615384,True,True
PROD-2491,Smartphones,1001.0,1333.6,115,27.5,Sur,2024-09-22,False,False,False,25-30 días,False,496,1334933.5999999999,8.704347826086957,True,True
PROD-2492,Smartphones,889.0,175.72,121,5.0,Sur,2025-02-21,False,False,False,,True,344,156215.08,7.347107438016529,True,False
PROD-2493,Tablets,489.0,830.63,156,3.0,BOD-EXT-99,2024-07-28,False,False,False,3,False,552,406178.07,3.1346153846153846,True,True
PROD-2494,Laptops,771.0,1374.18,161,3.0,ZONA_FRANCA,2024-10-16,False,False,False,3,False,472,1059492.78,4.788819875776397,True,True
PROD-2495,Monitores,1411.0,612.56,206,27.5,BOD-EXT-99,2025-10-09,False,False,False,25-30 días,False,114,864322.1599999999,6.849514563106796,True,True
PROD-2496,Laptops,1038.0,1252.87,170,10.0,ZONA_FRANCA,2025-10-24,True,False,False,10,False,99,1300479.0599999998,6.105882352941176,True,False
PROD-2497,Laptops,305.0,243.86,189,5.0,BOD-EXT-99,2024-11-20,True,False,False,,True,437,74377.3,1.6137566137566137,False,False
PROD-2498,Smartphones,184.0,1406.32,171,5.0,Norte,2025-02-21,False,False,False,,True,344,258762.87999999998,1.0760233918128654,False,False
PROD-2499,Smartphones,1498.0,1139.56,169,0.0,ZONA_FRANCA,2025-02-17,False,False,False,Inmediato,False,348,1707060.88,8.863905325443787,True,True
PROD-2500,Smartphones,1058.0,1414.93,129,5.0,Norte,2025-09-15,False,True,False,,True,138,1496995.9400000002,8.2015503875969,True,False
PROD-2501,Laptops,67.0,1031.09,202,27.5,ZONA_FRANCA,2025-03-14,False,False,False,25-30 días,False,323,69083.03,0.3316831683168317,False,True
PROD-2502,Laptops,1623.0,576.94,250,5.0,ZONA_FRANCA,2025-04-05,False,False,False,5,False,301,936373.6200000001,6.492,True,True
PROD-2503,Smartphones,1017.0,1410.36,131,27.5,BOD-EXT-99,2025-04-13,False,False,False,25-30 días,False,293,1434336.1199999999,7.763358778625954,True,True
PROD-2504,Smartphones,507.0,449.57,185,3.0,ZONA_FRANCA,2024-08-21,False,False,False,3,False,528,227931.99,2.7405405405405405,True,True
PROD-2505,Smartphones,1765.0,531.65,156,5.0,Norte,2025-04-15,False,False,False,,True,291,938362.25,11.314102564102564,True,False
PROD-2506,Laptops,1955.0,1066.17,208,5.0,BOD-EXT-99,2025-11-19,True,False,False,,True,73,2084362.35,9.399038461538462,True,False
PROD-2507,Tablets,347.0,1159.71,108,0.0,Occidente,2024-10-05,False,False,False,Inmediato,False,483,402419.37,3.212962962962963,True,True
PROD-2508,Laptops,624.0,1397.64,130,5.0,Norte,2026-01-16,True,False,False,5,False,15,872127.3600000001,4.8,True,False
PROD-2509,Accesorios,336.0,346.96,170,5.0,Occidente,2024-08-24,False,False,False,,True,525,116578.56,1.9764705882352942,False,False
PROD-2510,Smartphones,833.0,1207.1,236,0.0,Sur,2025-03-02,False,False,False,Inmediato,False,335,1005514.2999999999,3.5296610169491527,True,True
PROD-2511,Smartphones,490.0,1120.89,112,0.0,BOD-EXT-99,2024-09-03,False,False,False,Inmediato,False,515,549236.1000000001,4.375,True,True
PROD-2512,Monitores,120.0,142.5,285,5.0,Sur,2025-09-27,False,False,False,5,False,126,17100.0,0.42105263157894735,False,True
PROD-2513,Laptops,689.0,611.47,230,27.5,BOD-EXT-99,2024-09-01,False,False,False,25-30 días,False,517,421302.83,2.9956521739130433,True,True
PROD-2514,Accesorios,1351.0,460.01,134,27.5,BOD-EXT-99,2025-09-25,False,False,False,25-30 días,False,128,621473.51,10.082089552238806,True,True
PROD-2515,Laptops,68.0,491.51,120,27.5,Norte,2024-09-08,False,False,False,25-30 días,False,510,33422.68,0.5666666666666667,False,True
PROD-2516,Smartphones,1945.0,1475.27,163,10.0,Occidente,2024-12-05,False,False,False,10,False,422,2869400.15,11.932515337423313,True,True
PROD-2517,Smartphones,1655.0,982.03,194,27.5,BOD-EXT-99,2025-01-12,False,False,False,25-30 días,False,384,1625259.65,8.530927835051546,True,True
PROD-2518,Accesorios,1672.0,1090.63,279,5.0,Occidente,2025-06-14,False,False,False,5,False,231,1823533.36,5.992831541218638,True,True
PROD-2519,Monitores,1647.0,1466.1,133,10.0,BOD-EXT-99,2025-07-21,False,False,False,10,False,194,2414666.6999999997,12.38345864661654,True,True
PROD-2520,Laptops,1394.0,596.94,220,27.5,Occidente,2025-11-28,False,False,False,25-30 días,False,64,832134.3600000001,6.336363636363636,True,True
PROD-2521,Laptops,1709.0,1212.67,262,10.0,Sur,2024-05-27,False,False,False,10,False,614,2072453.03,6.522900763358779,True,True
PROD-2522,Laptops,1474.0,680.07,114,5.0,Norte,2025-04-30,False,False,False,5,False,276,1002423.18,12.929824561403509,True,True
PROD-2523,Monitores,614.0,1310.82,219,27.5,BOD-EXT-99,2024-04-02,False,False,False,25-30 días,False,669,804843.48,2.8036529680365296,True,True
PROD-2524,Monitores,961.0,311.95,195,3.0,Norte,2025-06-22,False,True,False,3,False,223,299783.95,4.9282051282051285,True,False
PROD-2525,Smartphones,1058.0,1424.14,105,5.0,Occidente,2025-04-29,False,True,False,,True,277,1506740.12,10.076190476190476,True,False
PROD-2526,Smartphones,1501.0,367.22,208,5.0,Occidente,2024-03-09,False,False,False,5,False,693,551197.2200000001,7.216346153846154,True,True
PROD-2527,Laptops,669.0,523.02,196,0.0,Norte,2025-01-31,False,False,False,Inmediato,False,365,349900.38,3.413265306122449,True,True
PROD-2528,Laptops,433.0,1146.48,131,0.0,Norte,2024-09-03,False,False,False,Inmediato,False,515,496425.84,3.3053435114503817,True,True
PROD-2529,Accesorios,922.0,620.94,279,5.0,Occidente,2025-07-01,False,False,False,5,False,214,572506.68,3.304659498207885,True,True
PROD-2530,Laptops,256.0,931.91,182,0.0,Norte,2024-11-19,False,False,False,Inmediato,False,438,238568.96,1.4065934065934067,False,True
PROD-2531,Tablets,406.0,694.63,255,5.0,Occidente,2024-11-30,False,False,False,5,False,427,282019.77999999997,1.592156862745098,False,True
PROD-2532,Tablets,280.0,1126.44,217,3.0,ZONA_FRANCA,2025-01-01,False,False,False,3,False,395,315403.2,1.2903225806451613,False,True
PROD-2533,Monitores,174.0,381.08,291,5.0,Occidente,2025-07-07,False,False,False,5,False,208,66307.92,0.5979381443298969,False,True
PROD-2534,Smartphones,1429.0,134.76,178,27.5,ZONA_FRANCA,2024-09-18,False,False,False,25-30 días,False,500,192572.03999999998,8.02808988764045,True,True
PROD-2535,Tablets,1032.0,484.9,177,27.5,BOD-EXT-99,2024-10-26,False,False,False,25-30 días,False,462,500416.8,5.830508474576271,True,True
PROD-2536,Laptops,593.0,737.75,246,10.0,Norte,2024-06-25,False,False,False,10,False,585,437485.75,2.410569105691057,True,True
PROD-2537,Laptops,565.0,293.63,206,0.0,Occidente,2025-06-19,False,False,False,Inmediato,False,226,165900.95,2.7427184466019416,True,True
PROD-2538,Laptops,144.0,564.46,225,5.0,Sur,2025-01-22,False,False,False,,True,374,81282.24,0.64,False,False
PROD-2539,Monitores,438.0,629.98,114,0.0,Sur,2024-09-19,False,False,False,Inmediato,False,499,275931.24,3.8421052631578947,True,True
PROD-2540,Smartphones,1199.0,133.22,233,5.0,Norte,2025-10-31,False,False,False,5,False,92,159730.78,5.145922746781116,True,True
PROD-2541,Smartphones,1052.0,895.8,172,5.0,Sur,2024-10-29,False,False,False,,True,459,942381.6,6.116279069767442,True,False
PROD-2542,Accesorios,1097.0,1332.3,200,5.0,ZONA_FRANCA,2024-07-04,False,False,False,,True,576,1461533.0999999999,5.485,True,False
PROD-2543,Monitores,1191.0,270.03,197,0.0,Sur,2025-03-17,False,False,False,Inmediato,False,320,321605.73,6.0456852791878175,True,True
PROD-2544,Laptops,465.0,916.82,265,5.0,Sur,2026-01-22,True,False,False,,True,9,426321.30000000005,1.7547169811320755,False,False
PROD-2545,Accesorios,1575.0,1013.87,125,5.0,Sur,2025-04-04,False,False,False,,True,302,1596845.25,12.6,True,False
PROD-2546,Laptops,1077.0,658.04,191,27.5,Occidente,2025-03-16,True,False,False,25-30 días,False,321,708709.08,5.638743455497382,True,False
PROD-2547,Smartphones,342.0,1066.59,224,3.0,Norte,2024-11-02,False,False,False,3,False,455,364773.77999999997,1.5267857142857142,False,True
PROD-2548,Monitores,580.0,645.56,278,5.0,Norte,2025-04-29,False,False,False,5,False,277,374424.8,2.0863309352517985,True,True
PROD-2549,Laptops,1797.0,781.72,172,0.0,Norte,2024-06-13,True,False,False,Inmediato,False,597,1404750.84,10.44767441860465,True,False
PROD-2550,Monitores,961.0,60.66,222,27.5,ZONA_FRANCA,2024-08-12,False,True,False,25-30 días,False,537,58294.259999999995,4.328828828828829,True,False
PROD-2551,Monitores,929.0,1052.99,152,10.0,Occidente,2025-01-04,False,False,False,10,False,392,978227.71,6.1118421052631575,True,True
PROD-2552,Smartphones,383.0,1008.95,283,5.0,BOD-EXT-99,2025-10-29,False,False,False,,True,94,386427.85000000003,1.353356890459364,False,False
PROD-2553,Accesorios,227.0,105.68,286,5.0,Occidente,2025-10-17,False,False,False,,True,106,23989.36,0.7937062937062938,False,False
PROD-2554,Accesorios,182.0,583.96,297,0.0,Sur,2025-01-07,False,False,False,Inmediato,False,389,106280.72,0.6127946127946128,False,True
PROD-2555,Monitores,1502.0,1469.6,177,3.0,Sur,2024-08-24,False,False,False,3,False,525,2207339.1999999997,8.485875706214689,True,True
PROD-2556,Tablets,1544.0,660.07,191,3.0,ZONA_FRANCA,2024-03-30,False,False,False,3,False,672,1019148.0800000001,8.083769633507853,True,True
